django.core.exceptions.ImproperlyConfigured: Field name `name` is not valid for model `User` in `users.serializer.GetAllStudentsSerializer`.
ERROR 2025-11-26 15:52:47,470 basehttp 213 "GET /users/students/ HTTP/1.1" 500 156481
INFO 2025-11-26 15:54:09,287 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 15:54:09,792 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 15:54:10,143 basehttp 213 "GET /users/students/ HTTP/1.1" 200 154
INFO 2025-11-26 15:54:52,364 basehttp 213 "GET /users/students/ HTTP/1.1" 200 154
INFO 2025-11-26 16:02:50,303 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:02:50,751 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:03:16,925 basehttp 213 "GET /users/students/ HTTP/1.1" 200 164
INFO 2025-11-26 16:05:11,161 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\models.py changed, reloading.
INFO 2025-11-26 16:05:11,617 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:12:39,846 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:12:40,269 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:12:55,288 basehttp 213 "GET /users/students/ HTTP/1.1" 200 143
INFO 2025-11-26 16:17:47,703 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:17:48,266 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:18:47,056 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:18:47,547 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:20:06,277 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:20:06,703 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:20:08,684 basehttp 213 "GET /users/students/ HTTP/1.1" 200 143
INFO 2025-11-26 16:20:13,067 basehttp 213 "GET /users/students/ HTTP/1.1" 200 143
INFO 2025-11-26 16:20:24,885 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\serializer.py changed, reloading.
INFO 2025-11-26 16:20:25,336 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:20:25,928 basehttp 213 "GET /users/students/ HTTP/1.1" 200 209
INFO 2025-11-26 16:23:05,361 autoreload 265 D:\pyProject\StudenManager\ManagerApi\ManagerApi\settings\dev.py changed, reloading.
INFO 2025-11-26 16:23:05,829 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:24:46,844 autoreload 265 D:\pyProject\StudenManager\ManagerApi\ManagerApi\settings\dev.py changed, reloading.
INFO 2025-11-26 16:24:47,295 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:25:10,693 autoreload 265 D:\pyProject\StudenManager\ManagerApi\ManagerApi\settings\dev.py changed, reloading.
INFO 2025-11-26 16:25:11,123 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:31:51,101 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\views.py changed, reloading.
INFO 2025-11-26 16:31:51,523 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:32:59,001 autoreload 265 D:\pyProject\StudenManager\ManagerApi\apps\users\views.py changed, reloading.
INFO 2025-11-26 16:32:59,462 autoreload 667 Watching for file changes with StatReloader
INFO 2025-11-26 16:33:02,030 basehttp 213 "GET /users/students/ HTTP/1.1" 200 209
INFO 2025-11-26 16:33:14,951 basehttp 213 "GET /admin/users/hostel/add/ HTTP/1.1" 200 12352
INFO 2025-11-26 16:33:14,986 basehttp 213 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
INFO 2025-11-26 16:33:20,883 basehttp 213 "POST /admin/users/hostel/add/ HTTP/1.1" 302 0
INFO 2025-11-26 16:33:20,916 basehttp 213 "GET /admin/users/hostel/ HTTP/1.1" 200 12590
INFO 2025-11-26 16:33:20,941 basehttp 213 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
INFO 2025-11-26 16:33:23,054 basehttp 213 "GET /admin/users/user/add/ HTTP/1.1" 200 12318
INFO 2025-11-26 16:33:23,081 basehttp 213 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
INFO 2025-11-26 16:33:23,123 basehttp 213 "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2025-11-26 16:33:23,130 basehttp 213 "GET /static/admin/js/unusable_password_field.js HTTP/1.1" 200 1480
INFO 2025-11-26 16:33:36,037 basehttp 213 "POST /admin/users/user/add/ HTTP/1.1" 302 0
INFO 2025-11-26 16:33:36,070 basehttp 213 "GET /admin/users/user/4/change/ HTTP/1.1" 200 28051
INFO 2025-11-26 16:33:36,107 basehttp 213 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
INFO 2025-11-26 16:34:16,243 basehttp 213 "POST /admin/users/user/4/change/ HTTP/1.1" 302 0
INFO 2025-11-26 16:34:16,265 basehttp 213 "GET /admin/users/user/ HTTP/1.1" 200 14818
INFO 2025-11-26 16:34:16,291 basehttp 213 "GET /admin/jsi18n/ HTTP/1.1" 200 9327
